L_ID,year,month,Source_main,Source_Sub
ABC0014582,2021,8,238275.045,NULL
ABC0014582,2021,9,230418.09,NULL
ABC0014582,2021,10,236727.27,NULL
ABC0014582,2021,11,320654.085,NULL
ABC0014582,2021,12,453232.98,NULL
ABC0014582,2022,1,506246.175,NULL
ABC0014582,2022,2,436135.125,NULL
ABC0014582,2022,3,491724.135,NULL
ABC0014582,2022,4,294344.7,NULL
ABC0014582,2022,5,527478.72,NULL
ABC0014582,2022,6,509489.415,NULL
ABC0014582,2022,7,NULL,NULL
ABC0014584,2021,9,87583.5,NULL
ABC0014584,2021,10,239452.5,NULL
ABC0014584,2021,11,264807,NULL
ABC0014584,2021,12,317869.5,NULL
ABC0014584,2022,1,387852,NULL
ABC0014584,2022,2,312781.08,NULL
ABC0014584,2022,3,354690,NULL
ABC0014584,2022,4,331545,NULL
ABC0014584,2022,5,344237.31,NULL
ABC0014584,2022,6,350584.5,NULL
ABC0014584,2022,7,NULL,NULL
ABC0014585,2021,8,1188823.5,1140813.465
ABC0014585,2021,9,1358683.5,1453196.13
ABC0014585,2021,10,1401789,1503681.375
ABC0014585,2021,11,1357264.5,1357840.965
ABC0014585,2021,12,1427440.5,1535594.835
ABC0014585,2022,1,1587997.5,1703607.84
ABC0014585,2022,2,1434832.5,1531223.73
ABC0014585,2022,3,1532509.5,1639086.345
ABC0014585,2022,4,1296922.5,1390026.12
ABC0014585,2022,5,1512403.5,1627410.765
ABC0014585,2022,6,1495924.005,1608735.36
ABC0014585,2022,7,NULL,536839.335
ABC0014586,2021,8,276132.72,100027.8
ABC0014586,2021,9,277114.11,290969.79
ABC0014586,2021,10,287834.28,320141.22
ABC0014586,2021,11,271932.015,321898.485
ABC0014586,2021,12,301330.545,339795.96
ABC0014586,2022,1,290206.92,285641.07
ABC0014586,2022,2,382016.385,366334.035
ABC0014586,2022,3,437431.125,477816.21
ABC0014586,2022,4,325454.7,341687.835
ABC0014586,2022,5,413603.295,434281.83
ABC0014586,2022,6,394491.165,412385.19
ABC0014586,2022,7,NULL,312293.895
ABC0014587,2022,2,17259.99,2010
ABC0014587,2022,3,13721.55,10470
ABC0014587,2022,4,15907.335,16702.5
ABC0014587,2022,5,NULL,3930
ABC0014587,2022,6,NULL,0
ABC0014587,2022,7,NULL,0
ABC0014592,2022,5,NULL,59751.735
ABC0014592,2022,6,NULL,99657.075
ABC0014592,2022,7,NULL,59456.445
ABC0014593,2021,4,34554.3,36447.435
ABC0014593,2021,5,31683.21,33267.42
ABC0014593,2021,6,NULL,29264.94
ABC0014593,2021,7,NULL,38051.1
ABC0014593,2021,8,NULL,38743.425
ABC0014593,2021,9,45692.025,45692.025
ABC0014593,2021,10,NULL,58136.73
ABC0014593,2021,11,NULL,48977.97
ABC0014593,2021,12,NULL,68718.54
ABC0014593,2022,1,NULL,39229.785
ABC0014593,2022,2,NULL,59250.915
ABC0014593,2022,3,NULL,64718.595
ABC0014593,2022,4,NULL,35578.815
ABC0014593,2022,5,NULL,30617.73
ABC0014593,2022,6,NULL,31575.345
ABC0014593,2022,7,NULL,20903.61
ABC0014594,2021,4,9384,19366.5
ABC0014594,2021,5,32317.5,32475
ABC0014594,2021,6,29190,29782.5
ABC0014594,2021,7,40265.25,40317.75
ABC0014594,2021,8,53002.5,51990
ABC0014594,2021,9,50722.5,50722.5
ABC0014594,2021,10,68127,67474.5
ABC0014594,2021,11,62782.5,62467.5
ABC0014594,2021,12,78675,77992.5
ABC0014594,2022,1,66030,65535
ABC0014594,2022,2,68872.5,68235
ABC0014594,2022,3,NULL,90930
ABC0014594,2022,4,NULL,83838.75
ABC0014594,2022,5,NULL,96732
ABC0014594,2022,6,NULL,82312.5
ABC0014594,2022,7,NULL,57217.5
ABC0014596,2021,8,NULL,31180.5
ABC0014596,2021,9,NULL,927695.25
ABC0014596,2021,10,NULL,935006.55
ABC0014596,2021,11,NULL,1068136.65
ABC0014596,2021,12,NULL,1098452.985
ABC0014596,2022,1,NULL,1274136.555
ABC0014596,2022,2,NULL,1221481.485
ABC0014596,2022,3,NULL,1399755.72
ABC0014596,2022,4,NULL,1621968.495
ABC0014596,2022,5,NULL,1404567.75
ABC0014596,2022,6,NULL,1343300.64
ABC0014596,2022,7,NULL,757451.025
ABC0014597,2021,9,NULL,NULL
ABC0014597,2021,10,NULL,NULL
ABC0014597,2021,11,NULL,NULL
ABC0014597,2021,12,NULL,NULL
ABC0014597,2022,1,NULL,NULL
ABC0014597,2022,2,NULL,NULL
ABC0014597,2022,3,NULL,NULL
ABC0014597,2022,4,NULL,NULL
ABC0014597,2022,5,NULL,NULL
ABC0014597,2022,6,NULL,NULL
ABC0014597,2022,7,NULL,NULL
ABC0014598,2021,4,65268,72270
ABC0014598,2021,5,95193,126788.085
ABC0014598,2021,6,102553.5,126761.115
ABC0014598,2021,7,118825.5,148687.035
ABC0014598,2021,8,109579.5,142641.72
ABC0014598,2021,9,159274.215,159274.215
ABC0014598,2021,10,103566,134009.67
ABC0014598,2021,11,92463,114633.54
ABC0014598,2021,12,110163,141866.415
ABC0014598,2022,1,149197.5,185166.315
ABC0014598,2022,2,111124.5,135450.045
ABC0014598,2022,3,NULL,172423.95
ABC0014598,2022,4,NULL,157002.885
ABC0014598,2022,5,NULL,164373.615
ABC0014598,2022,6,NULL,127429.335
ABC0014598,2022,7,NULL,88831.05
ABC0014599,2021,4,NULL,6447711.99
ABC0014599,2021,5,NULL,13104557
ABC0014599,2021,6,NULL,14011679
ABC0014599,2021,7,NULL,14567278.65
ABC0014599,2021,8,NULL,14983270.32
ABC0014599,2021,9,15836321.6,15836321.6
ABC0014599,2021,10,NULL,17922473.57
ABC0014599,2021,11,NULL,16480603.56
ABC0014599,2021,12,NULL,17804140.14
ABC0014599,2022,1,NULL,18475571.28
ABC0014599,2022,2,NULL,16489695.8
ABC0014599,2022,3,NULL,16243421.25
ABC0014599,2022,4,NULL,19974536.88
ABC0014599,2022,5,NULL,19164681.99
ABC0014599,2022,6,NULL,12803930.03
ABC0014599,2022,7,NULL,5623922.325
ABC0014600,2021,5,2212.86,7764
ABC0014600,2021,6,49225.275,53365.125
ABC0014600,2021,7,66381.54,67073.325
ABC0014600,2021,8,69225.72,75383.625
ABC0014600,2021,9,95322,94287
ABC0014600,2021,10,133122.48,119345.625
ABC0014600,2021,11,172132.98,69232.5
ABC0014600,2021,12,161175.09,150496.2
ABC0014600,2022,1,NULL,347795.25
ABC0014600,2022,2,NULL,358607.1
ABC0014600,2022,3,NULL,409554.375
ABC0014600,2022,4,NULL,367277.625
ABC0014600,2022,5,NULL,453013.86
ABC0014600,2022,6,NULL,380096.61
ABC0014600,2022,7,NULL,266825.625
ABC0014601,2021,4,2715600,2905535.73
ABC0014601,2021,5,2593819.5,2766148.92
ABC0014601,2021,6,2797714.5,2982341.37
ABC0014601,2021,7,2693965.5,2883812.355
ABC0014601,2021,8,3130366.5,3360859.485
ABC0014601,2021,9,3990190.62,3990190.62
ABC0014601,2021,10,4490407.5,4829444.91
ABC0014601,2021,11,4609221,4966529.7
ABC0014601,2021,12,5240911.5,5636806.38
ABC0014601,2022,1,5739826.5,6165817.785
ABC0014601,2022,2,5278888.5,5689991.865
ABC0014601,2022,3,5648871,6101311.29
ABC0014601,2022,4,5564142,5987862.12
ABC0014601,2022,5,5760618,6213901.515
ABC0014601,2022,6,5527294.5,5963350.365
ABC0014601,2022,7,NULL,2191670.13
ABC0014602,2021,7,NULL,615
ABC0014602,2021,8,NULL,12337.5
ABC0014602,2021,9,17580,17580
ABC0014602,2021,10,NULL,21030
ABC0014602,2021,11,NULL,22605
ABC0014602,2021,12,NULL,39772.5
ABC0014602,2022,1,NULL,48517.5
ABC0014602,2022,2,NULL,54195
ABC0014602,2022,3,NULL,53809.5
ABC0014602,2022,4,NULL,72225
ABC0014602,2022,5,NULL,82680
ABC0014602,2022,6,NULL,89977.5
ABC0014602,2022,7,NULL,14085
ABC0014603,2021,8,NULL,NULL
ABC0014603,2021,9,NULL,NULL
ABC0014603,2021,10,NULL,NULL
ABC0014603,2021,11,NULL,NULL
ABC0014603,2021,12,NULL,NULL
ABC0014603,2022,1,NULL,NULL
ABC0014603,2022,2,NULL,NULL
ABC0014603,2022,3,NULL,NULL
ABC0014603,2022,4,NULL,NULL
ABC0014603,2022,5,NULL,NULL
ABC0014603,2022,6,NULL,NULL
ABC0014603,2022,7,NULL,NULL
ABC0014604,2021,8,NULL,51861.15
ABC0014604,2021,9,88838.505,88838.505
ABC0014604,2021,10,NULL,128240.235
ABC0014604,2021,11,NULL,116988.405
ABC0014604,2021,12,NULL,120733.425
ABC0014604,2022,1,NULL,93380.505
ABC0014604,2022,2,NULL,104461.605
ABC0014604,2022,3,NULL,98962.995
ABC0014604,2022,4,NULL,74474.97
ABC0014604,2022,5,NULL,84058.965
ABC0014604,2022,6,NULL,89102.04
ABC0014604,2022,7,NULL,36354.135
ABC0014605,2021,8,NULL,69751.29
ABC0014605,2021,9,115274.82,115274.82
ABC0014605,2021,10,NULL,179393.52
ABC0014605,2021,11,NULL,155793.555
ABC0014605,2021,12,NULL,224428.905
ABC0014605,2022,1,NULL,218720.49
ABC0014605,2022,2,NULL,201712.17
ABC0014605,2022,3,NULL,230995.755
ABC0014605,2022,4,NULL,255755.085
ABC0014605,2022,5,NULL,227729.475
ABC0014605,2022,6,NULL,206291.58
ABC0014605,2022,7,NULL,148020.465
ABC0014606,2021,1,NULL,4580.175
ABC0014606,2021,2,NULL,4653.375
ABC0014606,2021,3,NULL,4530.075
ABC0014606,2021,4,NULL,529902.75
ABC0014606,2021,5,NULL,536740.56
ABC0014606,2021,6,NULL,530852.19
ABC0014606,2021,7,479514,508641.69
ABC0014606,2021,8,494586,519147.015
ABC0014606,2021,9,531349.5,568280.61
ABC0014606,2021,10,783157.5,773206.695
ABC0014606,2021,11,723831,691415.31
ABC0014606,2021,12,1161092.64,1161092.64
ABC0014606,2022,1,559042.5,586963.185
ABC0014606,2022,2,483637.5,521246.61
ABC0014606,2022,3,509440.5,529669.32
ABC0014606,2022,4,474603,488550.54
ABC0014606,2022,5,481354.5,506694.03
ABC0014606,2022,6,502503,392200.05
ABC0014606,2022,7,NULL,303548.1
ABC0014607,2021,6,NULL,61237.695
ABC0014607,2021,7,NULL,194961.57
ABC0014607,2021,8,NULL,167005.905
ABC0014607,2021,9,246910.575,246910.575
ABC0014607,2021,10,NULL,271365.855
ABC0014607,2021,11,NULL,289530.465
ABC0014607,2021,12,NULL,353813.265
ABC0014607,2022,1,NULL,294958.875
ABC0014607,2022,2,NULL,303602.325
ABC0014607,2022,3,NULL,366391.815
ABC0014607,2022,4,NULL,307660.155
ABC0014607,2022,5,NULL,375794.625
ABC0014607,2022,6,NULL,367077.885
ABC0014607,2022,7,NULL,257318.055
ABC0014608,2021,4,NULL,21961.155
ABC0014608,2021,5,NULL,35900.025
ABC0014608,2021,6,NULL,36839.55
ABC0014608,2021,7,NULL,37818.975
ABC0014608,2021,8,NULL,34822.125
ABC0014608,2021,9,28260.33,28260.33
ABC0014608,2021,10,NULL,45900.81
ABC0014608,2021,11,NULL,42814.17
ABC0014608,2021,12,NULL,49163.235
ABC0014608,2022,1,NULL,46545.57
ABC0014608,2022,2,NULL,58257.99
ABC0014608,2022,3,NULL,68058.09
ABC0014608,2022,4,NULL,49358.475
ABC0014608,2022,5,NULL,63175.62
ABC0014608,2022,6,NULL,63857.04
ABC0014608,2022,7,NULL,40668.48
ABC0014610,2021,4,30290.25,29600.25
ABC0014610,2021,5,51409.125,49009.125
ABC0014610,2021,6,53900.25,52632.75
ABC0014610,2021,7,58432.5,57682.5
ABC0014610,2021,8,56406,55708.5
ABC0014610,2021,9,69020.25,69020.25
ABC0014610,2021,10,87861.75,86661.75
ABC0014610,2021,11,88901.25,88376.25
ABC0014610,2021,12,106309.125,103961.625
ABC0014610,2022,1,97502.25,94749.75
ABC0014610,2022,2,131092.5,127687.5
ABC0014610,2022,3,NULL,59131.5
ABC0014610,2022,4,NULL,40428
ABC0014610,2022,5,NULL,52991.325
ABC0014610,2022,6,NULL,64575.96
ABC0014610,2022,7,NULL,50068.5
ABC0014613,2021,2,NULL,0
ABC0014613,2021,3,NULL,0
ABC0014613,2021,4,NULL,0
ABC0014613,2021,5,NULL,320.52
ABC0014613,2021,6,NULL,9085.635
ABC0014613,2021,7,NULL,12216.54
ABC0014613,2021,8,NULL,9951.66
ABC0014613,2021,9,12829.29,12829.29
ABC0014613,2021,10,NULL,16092.78
ABC0014613,2021,11,NULL,15943.98
ABC0014613,2021,12,NULL,18295.2
ABC0014613,2022,1,NULL,21768.885
ABC0014613,2022,2,NULL,17420.265
ABC0014613,2022,3,NULL,25029.69
ABC0014613,2022,4,NULL,25297.47
ABC0014613,2022,5,NULL,25201.275
ABC0014613,2022,6,NULL,26070.315
ABC0014613,2022,7,NULL,17988.525
ABC0014614,2021,4,NULL,36960.3
ABC0014614,2021,5,NULL,51697.575
ABC0014614,2021,6,NULL,46149.675
ABC0014614,2021,7,NULL,61151.625
ABC0014614,2021,8,NULL,61271.925
ABC0014614,2021,9,70585.05,70585.05
ABC0014614,2021,10,NULL,80606.325
ABC0014614,2021,11,NULL,75726
ABC0014614,2021,12,NULL,104756.82
ABC0014614,2022,1,NULL,102581.25
ABC0014614,2022,2,NULL,91797.33
ABC0014614,2022,3,NULL,97805.025
ABC0014614,2022,4,NULL,108447.03
ABC0014614,2022,5,NULL,114027.375
ABC0014614,2022,6,NULL,107937.225
ABC0014614,2022,7,NULL,73418.61
ABC0014615,2021,9,927695.25,NULL
ABC0014615,2021,10,NULL,NULL
ABC0014615,2021,11,NULL,NULL
ABC0014615,2021,12,NULL,NULL
ABC0014615,2022,1,NULL,NULL
ABC0014615,2022,2,NULL,NULL
ABC0014615,2022,3,NULL,NULL
ABC0014615,2022,4,NULL,NULL
ABC0014615,2022,5,NULL,NULL
ABC0014615,2022,6,NULL,NULL
ABC0014615,2022,7,NULL,NULL
ABC0014617,2021,12,393704.73,282348.36
ABC0014617,2022,1,418902.045,403593.495
ABC0014617,2022,2,406144.35,406004.925
ABC0014617,2022,3,466424.955,563306.07
ABC0014617,2022,4,443770.98,465507.405
ABC0014617,2022,5,675122.31,708435.93
ABC0014617,2022,6,579583.875,601886.265
ABC0014617,2022,7,NULL,306901.395
ABC0014618,2021,4,1659075.72,1734065.55
ABC0014618,2021,5,1474303.995,1475458.2
ABC0014618,2021,6,1287392.13,1260170.13
ABC0014618,2021,7,1212378.855,1347181.8
ABC0014618,2021,8,1042431.435,1221421.635
ABC0014618,2021,9,1228161.435,1444890.81
ABC0014618,2021,10,1466502,1785956.43
ABC0014618,2021,11,1899879.855,2129656.5
ABC0014618,2021,12,2167858.575,2433235.29
ABC0014618,2022,1,1794200.925,2025066.975
ABC0014618,2022,2,1711332.855,1962094.5
ABC0014618,2022,3,1879404.285,2058610.5
ABC0014618,2022,4,1760586.435,2018808.75
ABC0014618,2022,5,1933818,2216108.4
ABC0014618,2022,6,1801939.005,2067726.45
ABC0014618,2022,7,NULL,1400376.9
ABC0014619,2021,7,NULL,NULL
ABC0014619,2021,8,NULL,NULL
ABC0014619,2021,9,NULL,NULL
ABC0014619,2021,10,NULL,NULL
ABC0014619,2021,11,NULL,NULL
ABC0014619,2021,12,NULL,NULL
ABC0014619,2022,1,NULL,NULL
ABC0014619,2022,2,NULL,NULL
ABC0014619,2022,3,NULL,NULL
ABC0014619,2022,4,NULL,NULL
ABC0014619,2022,5,NULL,NULL
ABC0014619,2022,6,NULL,NULL
ABC0014619,2022,7,NULL,NULL
ABC0014620,2021,6,22021.35,NULL
ABC0014620,2021,7,353584.44,NULL
ABC0014620,2021,8,366778.725,NULL
ABC0014620,2021,9,421901.745,NULL
ABC0014620,2021,10,479598.66,NULL
ABC0014620,2021,11,514598.205,NULL
ABC0014620,2021,12,586704.915,NULL
ABC0014620,2022,1,638585.64,NULL
ABC0014620,2022,2,621371.67,NULL
ABC0014620,2022,3,717297.885,NULL
ABC0014620,2022,4,323131.095,NULL
ABC0014620,2022,5,NULL,NULL
ABC0014620,2022,6,NULL,NULL
ABC0014620,2022,7,NULL,NULL
ABC0014621,2021,4,30214.785,31634.025
ABC0014621,2021,5,154382.565,127656.225
ABC0014621,2021,6,234620.43,246351.45
ABC0014621,2021,7,273001.395,287345.97
ABC0014621,2021,8,324931.23,341177.79
ABC0014621,2021,9,313029.375,328942.515
ABC0014621,2021,10,370090.515,386275.23
ABC0014621,2021,11,347637.105,337877.61
ABC0014621,2021,12,391570.62,413125.875
ABC0014621,2022,1,413565.495,434243.775
ABC0014621,2022,2,372854.295,388665.615
ABC0014621,2022,3,457587.15,451537.185
ABC0014621,2022,4,0,399752.535
ABC0014621,2022,5,NULL,448020.12
ABC0014621,2022,6,NULL,305528.595
ABC0014621,2022,7,NULL,197178.36
ABC0014622,2021,6,NULL,0
ABC0014622,2021,7,NULL,367259.13
ABC0014622,2021,8,NULL,365097.48
ABC0014622,2021,9,456293.37,456293.37
ABC0014622,2021,10,NULL,633992.07
ABC0014622,2021,11,NULL,688969.77
ABC0014622,2021,12,NULL,771259.905
ABC0014622,2022,1,NULL,770885.43
ABC0014622,2022,2,NULL,1071067.485
ABC0014622,2022,3,NULL,1265763.33
ABC0014622,2022,4,NULL,923928.345
ABC0014622,2022,5,NULL,1173706.575
ABC0014622,2022,6,NULL,1148907.3
ABC0014622,2022,7,NULL,643157.175
ABC0014623,2021,6,18366.435,NULL
ABC0014623,2021,7,276187.545,NULL
ABC0014623,2021,8,181080.75,NULL
ABC0014623,2021,9,250849.995,NULL
ABC0014623,2021,10,331831.335,NULL
ABC0014623,2021,11,427742.13,NULL
ABC0014623,2021,12,608387.82,NULL
ABC0014623,2022,1,399594.36,NULL
ABC0014623,2022,2,231440.01,NULL
ABC0014623,2022,3,364068.51,NULL
ABC0014623,2022,4,151564.275,NULL
ABC0014623,2022,5,NULL,NULL
ABC0014623,2022,6,NULL,NULL
ABC0014623,2022,7,NULL,NULL
ABC0014625,2021,6,15654.735,NULL
ABC0014625,2021,7,292038.015,NULL
ABC0014625,2021,8,321379.77,NULL
ABC0014625,2021,9,418096.425,NULL
ABC0014625,2021,10,332272.65,NULL
ABC0014625,2021,11,367654.605,NULL
ABC0014625,2021,12,436173.285,NULL
ABC0014625,2022,1,379081.32,NULL
ABC0014625,2022,2,312455.19,NULL
ABC0014625,2022,3,349687.425,NULL
ABC0014625,2022,4,165156.705,NULL
ABC0014625,2022,5,NULL,NULL
ABC0014625,2022,6,NULL,NULL
ABC0014625,2022,7,NULL,NULL
ABC0014628,2021,8,NULL,64912.68
ABC0014628,2021,9,1570530.825,1664193.15
ABC0014628,2021,10,2362829.28,2480977.92
ABC0014628,2021,11,2331285.54,2447856.93
ABC0014628,2021,12,2733496.095,2870177.64
ABC0014628,2022,1,2641655.91,2773745.7
ABC0014628,2022,2,2911328.535,3056903.025
ABC0014628,2022,3,3612006.36,3792619.245
ABC0014628,2022,4,3403335.3,3573512.73
ABC0014628,2022,5,3768904.68,3758683.395
ABC0014628,2022,6,3302329.59,3467449.44
ABC0014628,2022,7,NULL,2371938.39
ABC0014629,2021,9,83412.525,83412.525
ABC0014629,2021,10,NULL,104360.325
ABC0014629,2021,11,NULL,99621.3
ABC0014629,2021,12,NULL,99846.9
ABC0014629,2022,1,NULL,115191.48
ABC0014629,2022,2,NULL,107471.58
ABC0014629,2022,3,NULL,143955.375
ABC0014629,2022,4,NULL,100174.08
ABC0014629,2022,5,NULL,115310.535
ABC0014629,2022,6,NULL,122784.15
ABC0014629,2022,7,NULL,68361.18
ABC0014630,2021,7,58913.76,63421.725
ABC0014630,2021,8,119163.495,121714.275
ABC0014630,2021,9,116324.445,94208.85
ABC0014630,2021,10,138976.47,143467.485
ABC0014630,2021,11,136803.045,138430.215
ABC0014630,2021,12,121992.93,122004.075
ABC0014630,2022,1,131451.99,139480.785
ABC0014630,2022,2,131248.425,133440.3
ABC0014630,2022,3,142896.15,149879.865
ABC0014630,2022,4,125765.115,135172.5
ABC0014630,2022,5,150404.655,148768.785
ABC0014630,2022,6,NULL,135911.985
ABC0014630,2022,7,NULL,0
ABC0014631,2021,6,NULL,80914.005
ABC0014631,2021,7,137085.825,146045.775
ABC0014631,2021,8,142503.495,148392.465
ABC0014631,2021,9,126542.07,132434.4
ABC0014631,2021,10,158656.935,140598.12
ABC0014631,2021,11,169039.665,159696.045
ABC0014631,2021,12,173056.785,173165.325
ABC0014631,2022,1,206107.23,206162.25
ABC0014631,2022,2,188213.91,197629.275
ABC0014631,2022,3,224827.86,237627.615
ABC0014631,2022,4,181568.07,190833.975
ABC0014631,2022,5,206256.78,218913.24
ABC0014631,2022,6,196362.72,193465.26
ABC0014631,2022,7,NULL,130276.68
ABC0014632,2021,9,NULL,NULL
ABC0014632,2021,10,NULL,NULL
ABC0014632,2021,11,NULL,NULL
ABC0014632,2021,12,NULL,NULL
ABC0014632,2022,1,NULL,NULL
ABC0014632,2022,2,NULL,NULL
ABC0014632,2022,3,NULL,NULL
ABC0014632,2022,4,NULL,NULL
ABC0014632,2022,5,NULL,NULL
ABC0014632,2022,6,NULL,NULL
ABC0014632,2022,7,NULL,NULL
ABC0014633,2021,11,NULL,83816.85
ABC0014633,2021,12,NULL,1149422.61
ABC0014633,2022,1,NULL,1928938.71
ABC0014633,2022,2,NULL,1172411.295
ABC0014633,2022,3,NULL,963054.825
ABC0014633,2022,4,NULL,892280.715
ABC0014633,2022,5,NULL,1481484.63
ABC0014633,2022,6,NULL,1130532.825
ABC0014633,2022,7,NULL,852586.26
ABC0014710,2021,5,NULL,574.5
ABC0014710,2021,6,713114.265,370544.82
ABC0014710,2021,7,399780,425166.765
ABC0014710,2021,8,354552.975,379331.16
ABC0014710,2021,9,413154.015,437174.46
ABC0014710,2021,10,608631,643613.715
ABC0014710,2021,11,542333.625,572131.71
ABC0014710,2021,12,942868.5,994305.285
ABC0014710,2022,1,421193.145,444195.21
ABC0014710,2022,2,424452.54,452233.995
ABC0014710,2022,3,NULL,570736.35
ABC0014710,2022,4,NULL,514143.75
ABC0014710,2022,5,NULL,624109.425
ABC0014710,2022,6,NULL,549993.18
ABC0014710,2022,7,NULL,338542.05
ABC0014722,2022,3,250529.205,305596.5
ABC0014722,2022,4,508959.75,638029.365
ABC0014722,2022,5,509732.805,646459.5
ABC0014722,2022,6,NULL,799084.5
ABC0014722,2022,7,NULL,601743
ABC0014742,2021,3,NULL,NULL
ABC0014742,2021,4,NULL,NULL
ABC0014742,2021,5,NULL,NULL
ABC0014742,2021,6,NULL,NULL
ABC0014742,2021,7,NULL,NULL
ABC0014742,2021,8,NULL,NULL
ABC0014742,2021,9,NULL,NULL
ABC0014742,2021,10,NULL,NULL
ABC0014742,2021,11,NULL,NULL
ABC0014742,2021,12,NULL,NULL
ABC0014742,2022,1,NULL,NULL
ABC0014742,2022,2,NULL,NULL
ABC0014742,2022,3,NULL,NULL
ABC0014742,2022,4,NULL,NULL
ABC0014742,2022,5,NULL,NULL
ABC0014742,2022,6,NULL,NULL
ABC0014742,2022,7,NULL,NULL
ABC0014754,2021,4,50160.9,NULL
ABC0014754,2021,5,84881.805,NULL
ABC0014754,2021,6,88574.46,NULL
ABC0014754,2021,7,130230.42,NULL
ABC0014754,2021,8,136263.585,NULL
ABC0014754,2021,9,141177.96,NULL
ABC0014754,2021,10,176663.415,NULL
ABC0014754,2021,11,196474.005,NULL
ABC0014754,2021,12,229331.175,NULL
ABC0014754,2022,1,151813.335,NULL
ABC0014754,2022,2,161492.625,NULL
ABC0014754,2022,3,240705.765,NULL
ABC0014754,2022,4,191123.76,NULL
ABC0014754,2022,5,202654.725,NULL
ABC0014754,2022,6,125689.185,NULL
ABC0014754,2022,7,NULL,NULL
ABC0014755,2021,3,NULL,0
ABC0014755,2021,4,92264.835,91512
ABC0014755,2021,5,135993.405,142717.5
ABC0014755,2021,6,121830.96,127663.905
ABC0014755,2021,7,159354.3,167323.5
ABC0014755,2021,8,153024.24,160200
ABC0014755,2021,9,271196.175,284124.675
ABC0014755,2021,10,381187.2,400201.5
ABC0014755,2021,11,507575.52,532893
ABC0014755,2021,12,517567.35,543544.5
ABC0014755,2022,1,496978.935,521161.5
ABC0014755,2022,2,557467.395,585169.5
ABC0014755,2022,3,933006.945,963456.645
ABC0014755,2022,4,576970.035,602797.275
ABC0014755,2022,5,624615.765,657482.475
ABC0014755,2022,6,382893.63,401934.75
ABC0014755,2022,7,NULL,235892.04
ABC0014759,2021,9,4116.9,4217.34
ABC0014759,2021,10,158004.21,165914.745
ABC0014759,2021,11,199828.83,211701.93
ABC0014759,2021,12,268515.27,283301.745
ABC0014759,2022,1,286087.305,301758.81
ABC0014759,2022,2,286802.325,301947.225
ABC0014759,2022,3,348698.625,366654.735
ABC0014759,2022,4,242596.305,254049.03
ABC0014759,2022,5,286253.67,302194.605
ABC0014759,2022,6,253921.5,266595.165
ABC0014759,2022,7,0,115574.43
ABC0014762,2021,8,NULL,23477.73
ABC0014762,2021,9,37377.675,59379.24
ABC0014762,2021,10,NULL,125768.4
ABC0014762,2021,11,NULL,124370.745
ABC0014762,2021,12,NULL,120010.71
ABC0014762,2022,1,NULL,180829.545
ABC0014762,2022,2,NULL,166808.67
ABC0014762,2022,3,NULL,184662.075
ABC0014762,2022,4,NULL,175399.155
ABC0014762,2022,5,NULL,208591.995
ABC0014762,2022,6,NULL,182121.3
ABC0014762,2022,7,NULL,92128.74
ABC0014763,2021,9,212623.575,232458.645
ABC0014763,2021,10,NULL,389252.835
ABC0014763,2021,11,NULL,421175.7
ABC0014763,2021,12,NULL,482321.34
ABC0014763,2022,1,NULL,549035.355
ABC0014763,2022,2,NULL,532419.3
ABC0014763,2022,3,NULL,649240.605
ABC0014763,2022,4,NULL,480599.79
ABC0014763,2022,5,NULL,645377.73
ABC0014763,2022,6,NULL,633229.29
ABC0014763,2022,7,NULL,247354.845
ABC0014764,2021,5,114464.28,37278
ABC0014764,2021,6,138374.28,145285.5
ABC0014764,2021,7,174921.42,183657
ABC0014764,2021,8,178032.15,186840
ABC0014764,2021,9,185128.5,185128.5
ABC0014764,2021,10,124943.13,256311
ABC0014764,2021,11,132986.79,279271.5
ABC0014764,2021,12,159439.65,334822.5
ABC0014764,2022,1,156886.065,312588
ABC0014764,2022,2,133334.28,279997.5
ABC0014764,2022,3,167341.785,351415.5
ABC0014764,2022,4,166966.785,350626.5
ABC0014764,2022,5,181260,380643
ABC0014764,2022,6,171411.435,359964
ABC0014764,2022,7,0,240127.5
ABC0014765,2021,4,NULL,NULL
ABC0014765,2021,5,NULL,NULL
ABC0014765,2021,6,NULL,NULL
ABC0014765,2021,7,NULL,NULL
ABC0014765,2021,8,NULL,NULL
ABC0014765,2021,9,NULL,NULL
ABC0014765,2021,10,NULL,NULL
ABC0014765,2021,11,NULL,NULL
ABC0014765,2021,12,NULL,NULL
ABC0014765,2022,1,NULL,NULL
ABC0014765,2022,2,NULL,NULL
ABC0014765,2022,3,NULL,NULL
ABC0014765,2022,4,NULL,NULL
ABC0014765,2022,5,NULL,NULL
ABC0014765,2022,6,NULL,NULL
ABC0014765,2022,7,NULL,NULL
ABC0014768,2021,7,15427.5,15729.015
ABC0014768,2021,8,14788.5,15224.265
ABC0014768,2021,9,18049.5,17824.965
ABC0014768,2021,10,22693.5,22693.5
